content,label
Td aku liat mobil pejabat nomor platnya ri 14,0
Lagunya lama kambingnya baru.. <hashtag>,0
<username> kalau orang pinter bilang beda pasti kasih alasan nya. [REPPUNC] nah kalau cuma bisa ngomong beda tapi gx ngsih bukti itu namanya si goblok [CAPS] berwajah [CAPS] monyet [CAPS],0
Aq ngikut apa kata Bung Karno saja.. :backhand_index_pointing_right: jangan jadi Arab jika engkau Islam :backhand_index_pointing_right: jangan jadi Yahudi jika engkau Nasrani :backhand_index_pointing_right: jangan jadi India jika engkau Hindu Jati diri Bangsa Indonesia harus dipertahankan selama Merah Putih berkibar di Bumi Indonesia.. <hashtag> <link>,0
Huuh dasar payah ! [REPPUNC] Beraninya cuma kasih harapan tidak berani buat buktikan !,0
Minggu pagi pergi tamasya Jangan lupa untuk mandi Selamat pagi Indonesia Saatnya kita mengabdi <link> <hashtag>,0
Amien Rais menyebutnya sebagai partai Allah setiap saat ribut saling serang antar anggota parta i.. Partai apakah itu ! [REPPUNC],1
menimbulkan kerugian pihak yang dibohongi atau yang ditipu.,0
Selamat mengemban Amanat Rakyat untuk membawa Indonesia Maju. [REPPUNC] <hashtag>,0
<username> Semoga sukses selalu ya [ELONG],0
<username> sadarnya pas sudah lulus wah kok dulu gua tolol gini astagfirullah astagfirullah maaf ya ngakak banget akutu,0
<username> pejabat apa saya kan satpam,0
Luar biasa ini gagasan kemendikbud yang saya nantikan. Salam hormat pak Nadiem. <link>,0
Kepada Pak Nadiem Makarim terima kasih karena anda sudah berani memperbaiki sistem pendidikan Indonesia yang (agak) kacau. Tidak ada hafalan tidak ada un [CAPS]. Indah sekali hidup ini.,0
Tidak ada handphone yang recommended bagi jomblo sebagus apapun handphonenya kalau tidak ada yang nge chat ya percuma goblk <hashtag>,0
<username> di A dia setelah orang tua jemput anaknya ibu ibunya sosialita banget banyak yang ngerumpi gitu perkembangan anaknya juga cuma segitu gitu saja hafalan anaknya tidak berkembang pesat beda pas di tk B orang tua masih pada umumnya padahal sama sam,0
Makanya jangan sok jago waktu bicara nantang Bannser wah. [REPPUNC] Jagoan betul begitu ditangkap melempem kaya krupuk kena air dasar Sontoloyo. [REPPUNC] <link>,0
Siapakah Kau dalam puisimu <username> jika itu Mbah Moen maka sembrono sekali,1
wow damai banget ya ! [REPPUNC] <hashtag>,1
<hashtag> Hasil kerja 3 tahun <username> luar biasa.Soal banjir cuma Ahok yang paham. Anies teori melulu.,1
<username> Itu pak <username> ngapain ikut nimbrung? Emang dia punya kontribusi apa buat negara? Hadehh,0
Capres 01 sudah membuktikan prestasinya sebagai bandar hoax nasional.,1
<hashtag> hahha sayang tanpa kamu minta maafpun sudah aku maafin kok. sudah ya tidak usah dipikirin. Mending sekarang kamu istirahat. Pasti kamu capek nanti aku anterin makanan ke rumah kamu :two_hearts:,0
Budaya kita harus tetap terjaga dan terus dilestarikan. <hashtag> <link>,0
Pembebasan Siti Aisyah dari jerat hukum di Pengadilan Malaysia dinilai adalah langkah konkret diplomasi hukum. Hal ini layak jadi acuan langkah pemerintah hadapi persoalan serupa. <hashtag>,0
<hashtag> Kedatangan mereka ke Istana dalam rangka mengikuti proses wawancara dengan Presiden Jokowi untuk dijadikan Wakil Menteri di Kabinet Indonesia Maju. <link>,0
2 kali nyalon lawan Pakde joko kalah terus. Periode berikutnya lawan Gibran. Nextnya lawan Kaesang. Next lagi lawan Jan ethes. Gitu aje terus sampe anggun jadi duta shampo lain <hashtag>,0
Fatal cuitan mu vroh. [REPPUNC] kau gali lubang sendiri..,0
Soalnya kadrun sering klaim merekalah awal dari segala agama. Termasuk aliran kepercayaan Original Indonesia ini berawal dri kadrun [CAPS]. jangan kan agama sorga saja di klaim sendiri padahal yang punya saja tidak sebutin nama kadrun [CAPS]. :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: <hashtag> karena kejujuran <username> <link>,0
Bukan hidup yang menjadi lebih mudah tetapi anda yang harus tumbuh menjadi lebih kuat. Jangan pernah menyerah dalam hidup temukanlah alasan dan teruslah berjuang untuk mencoba. <hashtag>,0
<username> Maju saja susah apalagi mundur ?,0
Kalau orang mana tahu soal dark joke baca deh buku ini isinya dark joke semua. Lelucon konyol yang lahir dari penderitaan Lina menjadi sarkasme lucu sekaligus menyedihkan secara bersamaan. Aku tertawa tapi juga ikut tersayat. Sial benar Soviet itu. <hashtag>,0
Saya <hashtag> untuk legowo dalam pilpres dan segera <hashtag> ! [REPPUNC],1
napa sih anjir liat dia makan saja ketawa gua tolol,0
Emang kalau orang goblok jadi menteri tuh sulit bu.. <link>,0
Ketua Umum pp [CAPS] Pemuda Muhammadiyah <username> Dalam Acara Dialog Prime News <username> Sabtu 26 Oktober 2019 Dengan Tema Kabinet Anti Radikalisme Jokowi Apa Targetnya? <hashtag> <link>,0
<username> Lah ente Islam bukan Ngaku Islam mlah bela penghina Nabi Emang Nabinya dari nu [CAPS] Klau mau bicara adab tanya dulu sama muwafik mana adabnya sama Nabi jangan diputar balik Sontoloyo Ngaku muslim to agamanya d,0
sunguh [ELONG] brani bung <username> ini menghina ulama ngaca boss anda siapa ? anda sudah benar apa belum..,1
Kado terindah diawal tahun dari gubernur seiman <hashtag>,1
<username> Pak jokowi harusnya minta maaf lah karena kasus kemanusiaan di wamena kebakaran hutan di kalimantan dan sumatera. Tidak ada ada satupun agama yang mengajarkan radikal tolong anda ralat mengatakan islam radikal ade armando ! Jangan anda salahkan agamanya ! <hashtag>,0
<username> partai anti korupsi ya? wkwkwkwk. tai kucing berbau busuk,1
Agama itu bukan politik dan bukan landasan untuk berperang bukan [CAPS] agamanya [CAPS] yang [CAPS] salah [CAPS] tapi [CAPS] orangnya [CAPS] <hashtag>,1
untun prabowo kalah lagi dan lagi <hashtag>,0
Maaf ya aku bukan perempuan yang silau sama duit. bukan perempuan yang suka ikut tren kehidupan sosialita dandan fashion. Aku lebih suka nongkrong di warkop dari pada starbuck lebih suka jajan warung dari pada <link> dunkin breadtalk dan semacamnya.,0
Masa anis goblok tidak mungkin lahh. [REPPUNC] kalu tukang bohong iyaaIsyarat okeTertawa berguling di lantaiTertawa berguling di lantai <hashtag>,1
Ada yang lebih penting dari nia ramadhani yang tidak bisa buka salak. Yaitu aku yang tidak bisa buka hati kamu,0
kami [CAPS] tidak [CAPS] sudi [CAPS] mempunyai [CAPS] wakil [CAPS] rakyat [CAPS] atau [CAPS] anggota [CAPS] dpr [CAPS] ri [CAPS] yang [CAPS] menjadi [CAPS] dalang [CAPS] provokator [CAPS] aksi [CAPS] 22 mei [CAPS] ! kami [CAPS] tidak [CAPS] akan [CAPS] sudi [CAPS] mengakui [CAPS] mereka [CAPS] ! arena [CAPS] mereka [CAPS] hanya [CAPS] benalu [CAPS] yang [CAPS] ingin [CAPS] menghancurkan [CAPS] kedaulatan [CAPS] nkri [CAPS] ! <hashtag>,0
Harlah fpkb [CAPS] ke-20 Ela Siti Nuryamah: Momentum untuk Membela Kepentingan Rakyat <hashtag>,0
'Kartu Pra Kerja' bukan lemparan judi. Karenanya mesti dengan kalkulasi. Politik adalah langkah yang penuh dengan 'policy'. Bijak rasional sehat dan bermartabat. <hashtag>. <hashtag>,0
<username> Selamat Pagi Pak Fadlizon :red_heart:,0
Kenapa ya jubir jabir si <username> sll membuat sulit posisi pak <username> <link>,0
Kita sudah berada pada fase kepemimpinan diktator pemimpin yang memaksakan kehendak.. Dimana dia sudah terbukti kalah [CAPS] Tapi masih ngotot ingin memimpin.. <hashtag>,0
<username> paling ntar muncul nama baru dengan system yang sama. kebiasaan tinggal ganti nama tidak pny inovasi. <hashtag>,0
Terima kasih atas kunjungannya bapak sandiuno maaf kami tetap jokowi Begitu teriak warga Wonogiri. [EMOTICON] [EMOTICON] [EMOTICON] <hashtag>,1
Ketika setelah semua kebaikan dan dukungan yang di berikan oleh sang Bapak lalu si ceo [CAPS] Anu mencoba menusuk dari belakang uninstallbukalapak ! [REPPUNC],1
pastikan anak berbudi pekerti yang baik masuk sekolah favorit. anak goblok masuk sekolah jelek saja. sudah goblok jangan ngerepotin ah <hashtag>,1
Kesurupan satpam yang jaga di istana nyi roro kidul <link>,0
sejatinya islam itu bukan yang rahmatan lil alamin tapi yang rahmatan lil monaslimin yang penting semonas maka rahmat bagi kelompoknya. <link>,0
<username> Welcome to indonesia dimana orang bakal buang otak demi pemes,1
<username> kalau tidak mengerti mendingan diem deh. [REPPUNC] :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,0
<username> Woi dongo baca neh pakai otak bukan pakai pantat : <link>,0
Welcome to Indonesia dimana masker jadi mangsa cari uang. Cari masker sensi 170/box butuh 10 [ELONG] <hashtag>,1
bagaimana menyelesaikan persamaan dan reaksi kimia jika tidak hafal unsur kimia dan sifat-sifatnya..? menghafal itu perlu pak..sesudah di hafal buat pembuktiannya..di lab lalu kalau tidak hafal nama pejuang nasional bagaimana kita mau JasMerah <username> ?,0
Saya bukan siapa Saya kuliah di Muhammadiyah tapi mahasiswa/i nya (maaf) masih ada yang belum sholat. Beberapa teman saya ada yang nu [CAPS] sekali lagi (maaf) dari mereka ada yang suka menjustifikasi kalau selain nu [CAPS] berarti salah <hashtag> Jadi sikap saya seharusnya bagaimana?,0
<username> Suruh keluar tuh daia,0
Nonton Podcast Deddy Corbuzier jujur tidak kuat nyelesain sampai akhir karena dah bisa prediksi nih sepanjang video Kekeyi terus diajak ngobrol pakai sarkasme dan cerita bohong. Kekeyi tidak seberuntung kita yang punya akses ke dunia luar dan tahu siapa itu Naomi Scott atau Shakira.,0
Andre anggota dewan yang terhormat hasil karya menjebak kaum lemah seorang psk <hashtag>,1
Dibikin tolol duaduanya sama rerenjing <link>,0
<username> jenderal nan humanis dan tamam dengan mendapat reaksi <hashtag>,0
<username> padang itu surga yaa. [REPPUNC] tuh [ELONG] aceh yang disebut serambi mekkah nya indonesia sj kena azabðÿ :trade_mark: 'ngak usah bawa tuhan hanya untuk menyungguhkan akhlak bejatmu om dre ðÿ :trade_mark: ,1
<username> kalau anda tidak sekaya ardhi Bakrie jangan ngarep dapet seseorang secantik Nia Ramadhani,1
Indonesia adalah negara dengan persentase tertinggi dunia di mana penduduknya memilih menjadi lebih kreatif drpd lebih pintar.,0
<username> Rakyat dibawah kendali mereka jadi bebas saja mereka mua ngapain juga. Nangis dipojokan. [REPPUNC] <hashtag>,0
Aamiin. [REPPUNC] kita berharap yang terbaik untuk seluruh rakyat Indonesia. [REPPUNC] <hashtag> <link>,0
Belum sempet baca thread nyi roro kidul sudah ganti topik saja.,0
<username> yang tidak etis itu angaran [ELONG] blnja Barjasnya di luar batas kewajaran hrga satuan. [REPPUNC] :face_with_hand_over_mouth: <hashtag>,0
Dia orang baik tolong jaga dia baik-baik~,0
<username> tidak bapak tidak anaknya si hanum kerjaannya cuma bikin. [REPPUNC] aahh sudahlah emangnya dia siapa? masa Pak <username> perlu restu si amien buat jadi Menhan,0
<username> dan <username> Kamu keren pasti aku ikuti kamu,0
Kapitalis & lembaga riba ! yang membuat umat makin menderita <hashtag>,0
Keren sekali tampilan monas saat ini. [REPPUNC] <hashtag>,1
"<username> ""Pasar Senen dimana?"" - Nia Ramadhani",0
tkn [CAPS] & bpn [CAPS] Sepakat <hashtag> Mari bersatu kembali setelah Pilpres,0
Sudah jatuh korban..baru bilang tidak akan aksi.. <hashtag>,0
<hashtag> Siap [ELONG] dilantik untuk ke dua kali di bulan oktober nanti :smiling_face_with_halo:,0
<username> Thats the point goblok :unamused_face:,0
Aku seneng banget kalau ada yang lebih goblok dari aku [EMOTICON],1
Barang bukti rencana <hashtag> Gerindra bikin <hashtag> ala <hashtag>,0
<username> Namanya juga rapbd [CAPS] mpii. [REPPUNC] masak tidak tahu. [REPPUNC],0
Selamat ulang tahun bagi negara khusus [CAPS] islam [CAPS] Indonesia. Semoga ke depannya bisa semakin menyudutkan rakyat non-muslim,1
Bukannya nunjukin prestasi kok malah bikin <hashtag> Dasar produsen hoax [CAPS] <hashtag> diolah menjadi hoax [CAPS] baku [CAPS] dusta [CAPS] yang dikemas kardus [CAPS].,0
<username> listrik padam di komp medan permai kel namo gajah medan tuntungan sumatra utara. Padam sontoloyo,0
Bapak <username> mau jadi presiden ! [REPPUNC] <hashtag>,1
Aksi Hebat Ahsan/Hendra Rocky Gerung Hingga Puteri Indonesia 2019 - <hashtag>,0
Nech baru hebat ! Khayalanya Raja Keraton Agung Sejagat Mengklaim Memiliki Wilayah Kekuasaan Seluruh Negara di Dunia,1
Buat para istri sempatkan memandangi wajah suamimu saat ia terlelap tidur. Lihatlah wajah yang mulai muncul garis-garis halus matanya yang sendu. Bayangkan betapa lelahnya ia yang sepanjang hari menekuri timlen tiada henti. Debat copras capres sampai lupa istri [EMOTICON],1
Esemka itu Hanyalah Halusinasi Jokowi Belaka yang Benar itu cina [CAPS] Menyogok Jokowi Lewat Tangan Panjang si Luhut Agar Mobil buatan cina [CAPS] bisa Masuk Tanpa cukai [CAPS] <link>,0
Sungguh mulia sekali kader Partai Allah ini [EMOTICON] Setelah bagi kursi apalagi? Giveaway tiket surga?,1
<username> Musuh di masa depan ?,0
Semua politisi sepertinya sama saja. Sama-sama cari kepentingan.,1
<username> Siapapun Putra Putri bangsa [CAPS] terbaik harusnya di fasilitasi <username> agar da… <link>,0
Unicorn negara maju membayar sejumlah kontribusi untuk r&d [CAPS]. bl [CAPS] kasih apa?,1
Bahkan saya lebih sipir dari bapak brimob ini. Apakah saya china? <hashtag>,0
Pengen jadi sombong tapi takut dibilang sombong <hashtag>,0
<username> Kekuasaan Itu Membujuk,0
Tim capres abadi paling demen dah kalau manfaatin perempuan untuk kepentingan Pilpres. Mengeksploitasi perempuan buat jadi kacung mereka. kalau sudah tidak ada bermanfaat ditinggalin gitu saja. Mau bukti? sudah terpampang itu si Ratna yang akhirnya dibuang <hashtag>,0
Dasar satpam jahanam! ada orangtua komplen malah ngegas sampe mau ribut.. Goblok goblok walau mungkin bapaknya yang salah tapi apa tidak bisa sebagai petugas stasiun menanggapi dengan baik dan benar tidak usah pakai ngegas segala? Suka ikut emosi kalau ada yang ngegas ke orang tua.,0
Lihat Kondisi Monas Sekarang.. ! [REPPUNC] Mw bilang semakin Bagus.. ! [REPPUNC] gblk [CAPS] anda jangan kebangetan <hashtag>,1
Titel sarjana tapi otak ky ank tk. Dasar <hashtag>,1
Setiap orang yang bekerja keras akan sukses.(hyoyeonGG),0
jangan selalu mengatasnamakan rakyat.rakyatmu yang mn ! [REPPUNC] <hashtag>,0
Alhamdulillah terimakasih ya Allah masyarakat melihat siapa kandidat yang berpotensi memalukan [EMOTICON] [EMOTICON] <hashtag>,1
<username> Hehe Mau di apain saja serah pak prabowo kok sibuk klarifikasi masih ngerasa jubir ya.. Mending saranin nikah lagi saja buat nafkah anak bini lebih berkah..,0
orang: anjing ! [REPPUNC] gila kamu ya ! [REPPUNC] mjm: emang anjing gila kan,0
<hashtag> Menjadi Benteng yang memandu Milenial untuk Secara cerdas dan bijak Menggunakan media internet dan media sosial.,0
Alhamdulillah. [REPPUNC] <hashtag> dibawah pimpinan <hashtag>,1
<username> Justru krna saya tidak tahu makanya nanya apa arti guk. Krna beda daerah beda makna. Drpdp sotoy nebak. kalau kamu mikir mencla mencle ya monggo tapi kalau saya agak ragu dengan ucapan sas [CAPS] tetep kok masih ragu makanya tunggu saja tindakan berikutnya.,0
<username> sok tw ah pa doktel,0
Kena Teguran Vidi Aldiano Minta Maaf Pada Melly Goeslaw dan Anto Hoed <link> lewat <username>,0
ada yang lebih seram di malam jumat dari chat mantan yang minta maaf dan menyesal ingin balikan ? <hashtag>,0
<username> Lanjut Pak ! [REPPUNC] <hashtag> Ganjar Dukung Larangan Cadar di Kantor Pemerintah: Takutnya Kalau Pria <link>,0
Menkeu sontoloyo <link>,0
Keren gubernurnya Jakarta menjadi lautan ! [REPPUNC] salam seiman <username> Bawesdan,1
Cerita Belum Habis Arogansi Selir Kesayangan Ari Askhara Kian Terbongkar » <link> via <hashtag> Besok 12.12 <hashtag> 11 Desember 201i,0
Hasil sidang mk [CAPS] sudah final mari bersatu demi Indonesia maju <hashtag>,0
<username> Kamu memang hebat bung :clapping_hands: :clapping_hands: :clapping_hands:,0
Gara-gara ada yang posting foto pintu mall sepi saat menjelang lebaran seorang manajer marketing mall tersebut dipecat <hashtag>,0
tangkap [CAPS] provokator [CAPS] <hashtag>,0
Para pemudik sewot karena sensasi macet yang diharapkan tidak seruwet sperti dulu.. [EMOTICON] [EMOTICON],0
Sok pahlawan bat Yang bikin ——&gt; <hashtag> Ah sudahlah paling yang ono ono oto oto ono ono ono oto ono,0
alhamdulilah kabar apik bang monggo silahkan lanjut <hashtag>,1
Setidaknya kami telah menyaksikan 2 orang yang tulus buat bangsa ini yang di zholimi habis2an saya bangga berada dibarisan bapak :backhand_index_pointing_up: <hashtag>,0
penghasut [CAPS] Biadab' licik' busuk' laknatullah [CAPS] 'mereka hasut pemimpin dengan rakyatnya 'mereka hasut aparat dengan masyarakatnya 'sahabat memusuhi sahabatnya 'saudara memerangi saudaranya keji' licik' busuk' biadab' laknatullah [CAPS] ! <hashtag>,0
merasa bodoh itu manusiawi <hashtag>,1
Alhamdulillah gubernur nya bukan dia (ahok) ngomongan saja tidak dijaga omongannya amburadul apalagi kerja nya. Gubernur bapak anies top,1
Diskotik Maha Benar Dengan Golongannya. [REPPUNC] Halal gnpf [CAPS] <username> <link>,0
<hashtag> Tiap ari ganti kebanyakan politik lagi eneg [CAPS] woi [CAPS] politik [CAPS] tukaran [CAPS] tok [CAPS],0
Tuhan inginkan <username> memimpin Indonesia lagi. <link>,0
JumatanKarenaUndangan lucu sih wkwkwk jadi minggu depan tidak jumatan lagi dong ya? wkwk,1
film keluarga cendana ini ternyata bercerita tentang keluarga kaya yang jatuh bapet. baru tahu..,1
jangan cepet-cepet jadi orang gede deh. ntar ribet. mau nyeludupin cowok ke kossan sampe pagi saja dek-dekan banget. - dari teater yang ada bedu nya wkwk,0
<username> Setuju <hashtag>,0
<username> Purwaceng dan gerombolannya kebakaran jenggot. Gluebenernya kagak bisa kerja. Cuman ngabisin anggaran buat hal yang tidak penting. Termasuk bayar buzzer goblog kayak si purwaceng ini pantes apbd [CAPS] dki [CAPS] defisit anggaran. Nih saya bantu naikin hesteknya ya. :rolling_on_the_floor_laughing: <hashtag>,0
<hashtag> Gunakan Greta Thunberg Sebagai Tameng Untuk Ketidakbecusannya? <link> <hashtag>,0
Yeap. [REPPUNC] karya besar anies di awal tahun membuat kota Jakarta tenggelam,1
Assalamualaikum Alhamdulillah Jakarta bebas macet siang ini soalnya kami naik karpet terbang (^0_0^),1
Orang waras tahu Jokowi prestasinya bagus sekali. Infrastruktur berjalan luar biasa. Bahkan di Jawa Timur <hashtag>,0
<username> mana ni Pasukan Sontoloyo Indonesia. Kok tidak ada yang nyinyirin beras,0
Rusuh Kok Bangga Gaduh Kok Bangga Hoax Kok Bangga Fitnah Kok Bangga. [REPPUNC] Taubat Woy [ELONG] Emang sudah tidak ada yang bermanfaat buat negeri ini selain itu ? Gunakan otak [CAPS] ! [REPPUNC] <hashtag>,0
Dasar tolol kamu mabok be bangga kamu. goblog [CAPS] <link>,0
Temanmu banyak belum tentu mau membantu saat diajak susah tapi saat diajak senang-senang semua pada mau. Haha maka cobalah untuk pahami semua sifat temanmu. Kadang banyak yang pura-pura hanya untuk eksis sekedar diupload disosmed sebagai geng sosialita.,0
Jaenudin nanti mau dikenang sebagai apa? Presiden amatiran? <hashtag>,1
Prestasi hari ini adalah ke cbd [CAPS].,0
<username> kalau hnya senyum yang ingin bpk lht.. westerling pun tersenyum pak..,0
Kaminingin hidup di jaman pra sejarah makanya <hashtag>,0
Dulu waktu menggugat hasil Pilpres 2014 juga dilakukan hari terakhir. Gembar-gembornya akan bawa 10 truk kontainer bukti kecurangan ternyata 1 trukpun tidak pernah muncul. omong [CAPS] kosong [CAPS] ! Berpikir besar [CAPS] kemudian beraksi. Melawak. Ngibul. ! [REPPUNC] <hashtag> pic.twitter.com/Lua04NiUY5,1
<username> Waw..mulia sekali Mr Ex sudah mempersiapkan & ngejagain jodoh orang ! [REPPUNC],1
rt [CAPS] <username>: Senang rasanya ke Sukabumi lagi daerah yang sedang menggeliat maju. Dulu menuju ke sini kerap tersendat di jalan biasa.,0
Kejujuran akan menuai keberhasilan kebohongan akan menuai kehancuran menutupi kesalahan berarti kebodohan menghormati lawan pertanda pintar & cerdas.<hashtag>,0
<username> Partai Allah ?. [REPPUNC] Patut dicontoh. [REPPUNC] Ngamin ngamin. [REPPUNC] masih mo ngotot anda. [REPPUNC],1
<username> terus bawa² Agama nya ya seferti Mubahala nda ingat twit yang dulu tentang Jualan Agama nya ya [EMOTICON],1
Awas kampret teriak kriminalisasi. [REPPUNC] sudah ketangkep basah woi [ELONG] <hashtag>,0
<username> Mana dia santun unggah unguh saja tidak paham semua ditrabas demi pencitraan dirinya merasa paling kuasa dan sombong dia <hashtag>,1
Pemilu menentukan masa depan bangsa ? Pret [ELONG] ! Pemilu itu hanya menentukan siapa yang berkuasa itu saja <hashtag>,1
<username> Masukan apapun diberikan tidak akan ada guna di kecam saja masih sorot sontoloyo,0
Sialan ! Kamu memang tidak pernah bisa aku lupakan.,0
Gabung Keraton Agung Sejagat ah siapa tahu jadi menteri luar negerinya :see-no-evil_monkey: :face_with_tears_of_joy:,0
Wow.. banyak akun dungu baru terbit hari ini. Ayo ngeroyok saya lagi. saya aplot dungu lu.,0
Kemaruk ! <hashtag> <link>,0
disgusting banget kamu tolol,0
Dukung ! Tindak tegas perusuh tanya siapa yang bayar bayar dengan dolar tidak mungkin orang biasa proses secara hukum ! <hashtag>,0
<username> Agency tolol memang,0
Anak muda lebih bagus good governance-nya. Nadiem dan Angela mundur dari kursi ceo [CAPS] dan direksi. Orang tua di mui [CAPS] gimana? Belum mundur nih pak? <hashtag>,0
Minta di tapuk mulutmu <username>. [REPPUNC] Misal pakai Tapuk Online Aku pesen. [REPPUNC] <hashtag>,0
Para buruh sepakat untuk Rekonsiliasi pasca Pemilu. <hashtag>,0
<username> halloo bung Teri.. salam dari wong ndeso.. :grinning_face_with_big_eyes: <link>,0
Paduan antara kebodohan dengan keinginan hasut untuk diikuti dan didengar mendorongmu berbicara tanpa ilmu mengatakan suatu perkataan atas nama Allah secara bathil. Itulah kenapa whatsappmu macet. <hashtag>,0
<username> bpjs [CAPS] Budget pas-pasan jiwa sosialita,0
Tugas pokok Anies baswedan adalah ngeles berpuisi dan beralasan. jadi kalau sekarang jakarta banjir parah jangan salahkan dia. Salahkan airnya kenapa kok g mau lekas pergi dari jakarta. Ya kan bapak anies. Ya kan ya kan. <hashtag>,1
Katanya negara islam tapi mendukung paslon presiden saja sampe mengancam tuhan nya indonesia mah gitu <hashtag>,0
Fase dimana negara menginginkan perdamaian dengan cara yang tidak lazim tapi indah. <hashtag>,0
Ini salah satu contoh Narasi <username> dalam mengatasi banjir Jakarta telah terbukti berkat narasi Anies sekarang Jakarta telah berhasil tidak [CAPS] bebas [CAPS] dari banjir. [REPPUNC] :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: Berenang kita [ELONG] :grinning_face_with_sweat: <hashtag> <link>,1
Bukan cuma Tanjung Selor - Tanah Kuning saja masih banyak daerah lain di Kalimantan Utara yang kondisi jalannya seperti ini bahkan lebih parah dari pada ini. Tolong pak presiden <username> <hashtag> <link>,0
tidak akan merubah apa mau bertemu berapa kali pun karena rakyat sudah <hashtag>,1
Hambok Twitter tuh ngeluarin fitur autolock buat rang goblo. [REPPUNC] Jadi yang goblo tidak bisa ngetwit. Nyusahin idup saja yang goblo itu.,0
<username> Nyi roro kidul tidak sembarangan mendatangi orang apalagi merasuki tubuh manusia kalau pun ada yang mengaku itu beliau dijamin palsu.,0
Bila dari awal mereka bijak akan ke mk [CAPS] maka hal ini tidak perlu terjadi. [REPPUNC] <hashtag>,1
jangan <hashtag> karena ibu saya ngefans sama dia saat iklan daia,0
Mari bersama sama memastikan pemilu berjalan dengan jujur adil dan bersih tanpa ada kecurangan dan intimidasi..,0
Siapa bilang <hashtag> ! [REPPUNC] memang iya manipulator kok. [REPPUNC],1
<username> Mau kaya sampe lupa cara ngupas salak kayak nia ramadhani,0
Politik sejatinya untuk mengatur masyarakat agar sejahtera tetapi masyarakat menjadi melarat <hashtag>,1
Tuntas kan pak <username> saya tidak rela uang rakyat di kayaginiin. <hashtag> <link>,0
Ada saja yang manfaatin untuk pansos dan ngebanyol pakai hastag <hashtag>. Hedeuuh [ELONG],0
Tenang tidak akan bosan sampai habis. [REPPUNC] <hashtag> <link>,0
Terimah Kasih Rezim Sontoloyo Memang Paling Mantap dan Hebat ! Makin Cinta saja saya sama Rezim ini Semoga Allah swt [CAPS] Melaknat Kalian Semua Wahai Manusia Durjana,1
Ibu Susi kemana <hashtag>,0
tsumugi: kali ini terdapat dua korban. [REPPUNC] yaitu tenma-kun dan yuki-chan yuki: kok [CAPS] saya [CAPS] juga? [CAPS] bukannya werewolfnya tinggal satu? tsumugi: tenma-kun dapat kartu lover dan kamu dipilih jadi pasangannya semua: wo [ELONG] ! [REPPUNC] yuki: bangsat [CAPS] ngapain [CAPS] kamu [CAPS] milih [CAPS] saya [CAPS] tenma: saya [CAPS] juga [CAPS] baru [CAPS] tahu [CAPS] yuki: tolol [CAPS],0
Ahok meyakinkan dengan sistem e-budgeting semua orang tahu abpd [CAPS] dki [CAPS]. <link> <username> <hashtag>,0
codot [CAPS] hti [CAPS] lagi ngerong-rong dengan hestek <hashtag>. Mereka tahu nu [CAPS] paling depan soal Indonesia.,0
<username> Doa tambahan di tiap sujud ku kepada Allah di bulan puasa ini agar rezi… <link>,0
Luhut Dukung Edhy Prabowo Buka Ekspor Benih Lobster <link> Sekarang saya mulai mengerti maksud Luhut Percayalah kalian bisa kualat dengan ibu <username>,0
"Emezing ! Pemenang Tender Penataan Monas Senilai Rp 71 3 Miliar ""Kantor""nya di Rumah Petak <hashtag>",1
<username> Mereka kena prank <username> :face_with_hand_over_mouth: <hashtag>,0
<username> Kalau di Cina pejabat yang punya hartanya banyak mereka harus bisa membuktikan asal usulnya apalagi kalau kekayaannya hanya didapat dari gaji saja,0
anies [CAPS] kereen [ELONG] [CAPS]. [REPPUNC] Kontras Diskotek Colosseum Pernah Digerebek bnn [CAPS] Kini Diganjar Penghargaan <hashtag> Fpi kejang Gnpf Wellcome,1
<username> Ada tambahan buat nabung <hashtag>,0
Gerindra ternyata sudah menyiapkan kerusuhan untuk aksi 21 Mei 2019 kemarin <hashtag>,0
Mendung belum tentu hujan lama chat\'an belum tentu jadian <hashtag> <link>,0
Lebih baik pak <hashtag> dari pada minta like tidak lucu kan,0
"yang sabar ya warga dki jakarta pimpinan ada di kelas gubernur hanya kelas kacangan. [REPPUNC] <hashtag>,",1
special thanks to : <username> for bikinin udangan tolol ini,1
<username> ngaku muslim tapi benci Arab. Giliran haji dan umroh ke Arab juga. Kan mantap.. :upside-down_face: Sontoloyo nya :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing:,0
Itu emak emak lagi kalah bandar arisan tidak masuk pakai duit negara gaya sosialita agagagag. <link>,0
Cobalah sesekali berpihak kepada situasi yang diinginkan pemerintah. Jaringan lelet beberapa hari saja kau panik,1
Kenapa menjadi soal kalau Menteri bukan dari kalangan atau golongan tertentu? Memangnya nkri [CAPS] ini milik nenek moyang mu sendiri? <hashtag>,0
Tetap semangat dan sehat selalu coch semua itu butuh proses <hashtag>,0
<hashtag> Jokowi Sang negarawan sejati..! Kami tidak punya potongan diktator/otoriter kami tidak punya rekam jejak melanggar ham [CAPS] masalah kekerasan dan korupsi,0
