content,label
Saya suka membaca komentar2 netijen di sosial media. Tetiba menjadi serba ahli [CAPS]. Ahli teknik ahli sistem ahli politik ahli ilmu ahli hisap dsb. Plus dibumbui rasa dendam sarkasme. :beaming_face_with_smiling_eyes:,0
Sudah diendors baik2 oleh bapak [CAPS] presiden [CAPS] balasanya menyakitkan tidak punya etika <hashtag>,1
Alhamdulillah. [REPPUNC] <hashtag> dibawah pimpinan <hashtag>,1
<username> Maaf tolong hapus komennya. Karena menyertakan banyak macam tagar dan tidak sama dengan tagar kami <hashtag> Bisa meracuni tagar. Terima kasih,0
Yang masih bahagia di tipu [CAPS] itu yang hebat [CAPS].. hebat dungunya ! [REPPUNC] <hashtag> ! [REPPUNC],1
Siapa pun presidennya yg penting negri ini damai :smiling_face_with_open_hands: <hashtag>,0
Sekedar mengingatkan kamu <username> bgmn orang yang kamu [ELONG] anggap ayah ini mendukung [ELONG] bhkn memujimu tapi balasannya kamu lupakan dia. Kamu tidak punya hati [CAPS].,1
Banyak orang yang terlalu pintar menilai [CAPS] orang lain tapi dia terlalu bodoh [CAPS] untuk menilai [ELONG] dirinya [CAPS] sendiri. <hashtag>. [REPPUNC],1
<username> Tul AutoBlock aq kecepatannya TerraByte jk mncium Aroma Bani kali item bin togog Sontoloyo :victory_hand:,0
<username> amerika kita lawan china kita lawan pelanggaran ham di manapun kita lawan kita suarakan yg tolol itu lu dan gerombolan setiap hari menjilat naikin tagar ujung2 nya si jae jgn di usik terdakwa nya itu2 aja fpi dan hti kan goblok,0
<username> Guru honorer udah tgl 31 tapi dana bos [CAPS] blm cair. Jadi belum <hashtag> [EMOTICON],0
Goblok dan bego memang secocok buat kamu. Cam tuttut,0
<username> Hh [ELONG].. Sontoloyo..,0
Bisa ga si nge reset orang yg gue tau dan kenal jadi ga kenal siapa2 deh gue abis org2 tolol dah gapunya hati consciously hurting fak [ELONG] you all r shits,0
<username> Apalagi hanya sekedar kerabat / keluarga pejabat mantan koruptor aja masih bisa terpilih. Jadi gak tau lagi yg dungu ini demokrasinya atau pelaku demokrasinya.,0
Ini hadiah besar dari pa anies [CAPS] 2020 kita dukung bapak anies [CAPS] supaya dapat nobel [CAPS] prize [CAPS] thn [CAPS] 2020 ! [REPPUNC] Dari Jakarta hingga Bekasi Ini Sejumlah Wilayah yang [CAPS] banjir [CAPS].,1
Mari kita luruskan hati mengaji itu untuk beribadah pada Allah bukan kampanye. <hashtag> ! [REPPUNC],1
partai allah is the best. pan agamamu. amien rais tuhanmu. [REPPUNC] gapapa mengganggu yang penting [ELONG] islam dan [CAPS] seiman.. takebeer ! [REPPUNC],1
Para buruh sepakat untuk Rekonsiliasi pasca Pemilu. <hashtag>,0
<username> Partai Allah ?. [REPPUNC] Patut dicontoh. [REPPUNC] Ngamin ngamin. [REPPUNC] msh mo [CAPS] ngotot anda. [REPPUNC],1
<username> Mampir dong ke Istana..baca puisi keq..didepan Bossnya..Bossmu.. Masa ke Menhan ajah..?,0
<username> Pak Menkopolhukam Saya mau urun pikiran. Saat ini hal yg paling urgent adalah Persatuan Anak Bangsa. Polarisasi Pilgub dki [CAPS] Pilpres masih ada sisanya. Kiranya dapat diberikan solusinya yaitu : 1. Tegakkan keadilan kasus terdahulu 2. Pertemuan diskusi berulang antar anak bangsa,0
Assalamualaikum saya imbau saudara saudara sekalian memaklumi saya atas akun kemaren <hashtag>,0
<username> di indonesia kata pk<username> penduduk islam terbesar di dunia.kenapa kok ulama kami difitnah?,1
Apapun ucapan di luar sana kami tetap berada di barisanmu Jenderal. [REPPUNC] allahuakbar [CAPS] ! [REPPUNC] <hashtag> <link>,0
Dukung Buka lapak sebatas tulisan doang [EMOTICON] [EMOTICON] belanja saja kagak [CAPS] pernah sok sokan dukung [EMOTICON] [EMOTICON] [EMOTICON] [EMOTICON],1
plus62 hebat [CAPS] <hashtag>,1
Kedatangan ibu pejabat tanjung selor,0
<username> Betul banget susah [ELONG] sekali nyri kekurangan [CAPS] bapak gub [CAPS] Anies. Berkat beliaulah air bah [ELONG] rasa berkah ! [REPPUNC],1
<username> Hahaha akan kah keluar <hashtag>,0
Hasil karya terbaiks gabener <username> disebabkan kelalaian keangkuhan dan kegengsian melanjutkan kebijakan gubernur terdahulu yang terbukti berhasil menangani banjir <hashtag> ! [REPPUNC],1
Prestasi luarbiasa gubernur <username> mampu memeratakan banjir ke seluruh jakarta. Dulu [ELONG] banjir hanya bisa dinikmati segelintir orang yang tinggal di daerah tertentu tapi sekarang berkat gubernur <username> seluruh rakyat bisa [ELONG] menikmati banjir. Terimakasih bapak gubernur ! [REPPUNC],1
jakarta [CAPS] lebih [CAPS] keren kameranya selalu ngikutin Anies. [REPPUNC] [EMOTICON] [EMOTICON] [EMOTICON] [EMOTICON],1
Saat raga ini tidak bisa bersama mendoakan yang terbaik adalah salah satu bentuk dukungan dari jarak yang harus memisahkan. <hashtag>',0
Temanmu banyak belum tentu mau membantu saat diajak susah tapi saat diajak senang-senang semua pada mau. Haha maka cobalah untuk pahami semua sifat temanmu. Kadang banyak yang pura-pura hanya untuk eksis sekedar diupload disosmed sebagai geng sosialita.,0
<username> Mantap kang dede !,0
kalau [CAPS] ini namanya bukan doa [CAPS] yang ditukar tapi isi otak mu yang ketakar <username> ! [REPPUNC],1
"Indonesia emang keren, koruptor sama [ELONG] teroris di kasi remisi [CAPS] bebas [ELONG] ! [REPPUNC]",1
bapak Anies Baswedan itu orang [CAPS] pintar [CAPS] di [CAPS] atas [CAPS] kertas [CAPS] Pendukung bapak Anies Baswedan juga orang [CAPS] pintar [CAPS] di [CAPS] atas [CAPS] septic [CAPS] tank [CAPS],1
bagaimana menyelesaikan persamaan dan reaksi kimia jika tidak hafal unsur kimia dan sifat-sifatnya..? menghafal itu perlu pak..sesudah di hafal buat pembuktiannya..di lab lalu kalau tidak hafal nama pejuang nasional bagaimana kita mau JasMerah <username> ?,0
Film Keluarga Cendana ini ternyata bercerita tentang keluarga kaya yang jatuh miskin. Baru tahu..,1
Suatu hari nanti kita [CAPS] akan mengingat 14 February bukan [ELONG] hanya [CAPS] sebagai Valentine's Day tapi hari <hashtag> nasional wkwkwkwkwk. [REPPUNC] [EMOTICON],1
<username> Mereka kena prank <username> :face_with_hand_over_mouth: <hashtag>,0
Dia orang baik tolong jaga dia baik-baik~,0
Anak muda harus melatih diri untuk tetap mendorong maju bahkan saat menghadapi ketidak-mungkinan.,0
Om <hashtag> ngmusik lagi saja yuk saya suka sama Republik cinta [CAPS] Management dan artis artisnya [ELONG] dari dulu. Ngapain berpolitik ujung²nya masuk bui. [EMOTICON] <hashtag>,1
Ooh jelas saya pandai dan lihai menasehati orang lain tapi mendadak bodoh kalau menasehati diri sendiri. [EMOTICON],1
Dan kayaknya American Idol season ini bakal lebih kece - kece sih pesertanya. Baru audisi aja banyak yang bagus-bagusnya banyak banget malah. Ngaco [ELONG] ! Keren [ELONG] !,0
suatu kekeliruan bisa saja justru merupakan sesuatu yang diperlukan untuk meraih prestasi yang layak,0
Ke diskotik pake jilbab itu sama kayak makan babi pake bismillah Gak ngaruh..,0
Stlh Kerajaan Kerathon Sejagad kini [CAPS] ada lg [CAPS] sunda [CAPS] empire [CAPS].Ketololan yang hqq [CAPS]. ! [REPPUNC],1
Hambok Twitter tuh ngeluarin fitur autolock buat rang goblo. [REPPUNC] Jadi yang goblo ga bisa ngetwit. Nyusahin idup aja yang goblo2 itu.,0
"Mantap Pdi selain save alam, juga save koruptor :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes:",1
Sesuai saran dan masukan dan belajar dari aksi pada 24.09.19 maka berikut ini harus menjadi perhatian serius kalau besok kamu turun lagi :folded_hands_medium-light_skin_tone: :folded_hands_medium-light_skin_tone: <hashtag> 30.09.19 Jakarta dpr [CAPS] ri [CAPS] <link>,0
"partai allah"" tidak butuh kursi bahkan mereka ikhlas membagikannya kepada yang lain. heuheuheuheu. [REPPUNC]",1
<username> Lah ente Islam bukan Ngaku Islam mlah bela penghina Nabi Emang Nabinya dr nu [CAPS] Klau mau bicara adab tanya dulu sama muwafik mana adabnya sama Nabi jgn diputar balik Sontoloyo Ngaku muslim to agamanya d,0
pencetus kalimat partai allah mengedukasi generasi spesies untuk saling berujar kebencian [CAPS] <hashtag>,1
Katanya ulama jangan di hina lha anda nyebut ulama dengan kau.. kau..,1
kenapa [CAPS] aku [CAPS] pintar [CAPS] banget [ELONG] [CAPS] kalau [CAPS] stalkingin [CAPS] orang [CAPS] sih [ELONG] [CAPS]. deuh [CAPS] ! [REPPUNC],1
Make up mahal skin care mahal baju [CAPS] mahal tas mahal [CAPS] sepatu mahal. [REPPUNC] kok anda murahan <hashtag> ! [REPPUNC],1
Anies gubernur Indonesia. Makanya seluruh Indonesia yg di buat responden,1
<username> Bahagia airnya maju bavotnya <hashtag> ! [REPPUNC],1
<username> Manusia sontoloyo [CAPS] pengejar dunia [CAPS].. Siapa yg mau melawan negara lewat agama.. Terlalu murah agama ini untk menghadapi kedholiman [CAPS] kalian..,0
<username> sontoloyo [CAPS] !,0
Udah dibaca yas? Ibu2 sosialita naik pajero nabrak 2orang tewas di tempat 1 tewas di rs 1 ibu sosialitan,0
tidak salah sih menyuarakan pilihan politik nya. Tapi harus siap juga akan konsekuensi nya. jangan cm berani ucap tapi lalu koreksi seolah2 netizen bodoh.,1
Sialan ! Kamu memang gak pernah bisa aku lupakan.,0
<hashtag> Siap [ELONG] dilantik untuk ke dua kali di bulan oktober nanti :smiling_face_with_halo:,0
wooww jawaban [CAPS] yg sangat aksi ðÿ' dulu [CAPS] jaman ahok. smw serba terbuka & transparan.. emang [ELONG] sih beda pemimpin beda gaya. gw pikir gk berlebihan jika kita katakan. selamat datang dimasa mental anti transparansi <username> ðÿ'ðÿ' <hashtag> ! [REPPUNC],1
Satu kata unt indonesia membanggakan [CAPS]. Level demokrasi sdh tinggi yang <hashtag> mhn mf anda akan tertinggal ke dpn negara ini akan maju dn disegani.,1
Perdana Menteri Australia dan Pemimpin Oposisi sibuk kampanye dalam hal isu kesehatan. Mereka main data dan fokus pada peningkatan pelayanan terbaik untuk warga. Siapapun yang kelak terpilih yang menang adalah seluruh warga Australia; bukan hanya 'kecebong' dan 'kampret' [EMOTICON] ! [REPPUNC],1
selamat pak jokowi semoga amanah. Aaminn. <hashtag>,0
Debat saling nge bandingin beban hidup lebih Beratan mana ekwkekkeke kadang kalau org tolol debat kadang suka Seru aja yang bgini segala di bandingin gak sekalian Umbar aib u berdua wkwkwkkwkwkwkww,0
<username> pemerintah memang pintar pintar berkilah pintar alesan pntar bohong pintar alibi dll,1
<username> Moga lebih nyata untuk kontribusi kepentingan bangsa dan negara indonesia [CAPS],0
Ambyar [ELONG]. [REPPUNC] Emaak [ELONG]. [REPPUNC] Nunggu link [ELONG] naik sepeda dari <username> <hashtag>,0
semoga [CAPS] pihak sebelah make akal sehat dan sadar [CAPS] diri [CAPS].. <hashtag>,1
Terus ya aplikasi ecommerce masih belum menjadi kebutuhan utama yang mendesak banget. Beda kalau gojek yang kerja di jakarta pasti kebingungan sendiri kalau mau boikot gojek. hehe.. So ketika ada blunder ini. Saya kira wajar banyak yang mau <hashtag>' 0,0
Bila dari awal mereka bijak akan ke mk [CAPS] maka hal ini tidak perlu terjadi. [REPPUNC] <hashtag>,1
anies mmg [CAPS] punya banyak kelebihan. punya kekebalan hukum [CAPS] punya kunci syurga. namun kelebihan anies yang sangat menonjol hanya satu. [REPPUNC] dia lebih bodo ! [REPPUNC],1
<username> Ashobiyah thdp sesuatu emang merusak nilai2 keadilan dan kejujuran. Ada pejabat berkoar asn [CAPS] yg bercadar dan bercelana cingkrang dituduh radikal. Padahal blm dibuktikan hukum jg kl radikal apakah ente sudah ingatkan/bersuara ke pejabat itu ?,0
Perdana Menteri Australia dan Pemimpin oposisi [CAPS] sibuk kampanye dalam hal isu kesehatan. Mereka main data dan fokus pada peningkatan pelayanan terbaik [ELONG] untuk warga. Siapapun yang kelak [ELONG] terpilih yang menang adalah seluruh warga Australia; bukan hanya 'kecebong' dan 'kampret' [EMOTICON],1
pas kegeledah kemaren malam. polisi nemuin sabu sabu kondom juga seorang wanita. idih kok si <hashtag>,0
<username> Insya Allah Prabowo Sandi menang aamiin,0
Alhamdulillah diskotik Syarie Colosseum (Kulsum) semoga Jakarta makin barokah dan bersyari\'ah. [REPPUNC] Untuk LastCar beib <username> ada bonus khusus. [REPPUNC] Latihan dapet bidadari ! [REPPUNC],1
Orang sehebat <username> bisa [CAPS] tidak punya adab sama ulama. Sekolah adabmu dimana [ELONG] [CAPS] bro ! [REPPUNC],1
Terima kasih <hashtag> terbaik <username> mobil jadi <hashtag> ! [REPPUNC],1
lempar batu sembunyi tangan sebelumnya dicuci dulu biar bersih <username> <hashtag>,0
Alhamdulillah Aku semakin mantab pilih 01. Aku tuh sbnrnya pengin banget ngelayat tapi gimana dong kalau orgnya blm mati <hashtag> ! [REPPUNC],1
<username> Kadang suka pgn jadi Nia Ramadhani gitu ya :face_with_tears_of_joy: :face_with_tears_of_joy:,0
<username> Tangkap dan penjarakan gabener kadrun ! <hashtag>,0
Porno dalam hal suara masih bisa di terima sarkasme nya masih bisa di mengerti kalo artinya sexy. But how about that one last word? semua hal yg berkaitan sama dia porno you drag him sis.,0
daripada ibu kota diurus sama spesialis tata kata <username> mending pindah sekalian ðÿ˜€<hashtag>,1
"yg sabar [CAPS] ya warga dki jakarta pimpinan ada [ELONG] di kelas [CAPS] gubernur [ELONG] hanya kelas kacangan. [REPPUNC] <hashtag>, ! [REPPUNC]",1
Anda tak layak jadi Pemimpin :double_exclamation_mark: Himbauanmu Telat gak akan bisa membangunkan mayat yang menjadi Tumbal Ambisi Inkonstitusional untuk Berkuasa.<hashtag>,0
Dibawah naungan Pak <username> sebagai Kemhan dan dipimpin oleh Pak ia [CAPS] sebagai Kapolri. Semoga :Indonesia: aman dari berbagai ancaman rakyat pun nyaman. Aamiin. [REPPUNC] :folded_hands: <hashtag> <link>,0
Bedakan pemimpi otentik yang tulus [CAPS] dengan pemimpin <hashtag> yang licik ! [REPPUNC],1
<username> Kerasional apa yg bs anda tawarkan jk mlihat pemda dki [CAPS] menganggarkan 82M u lem aibon 123M u pulpen? Jadi mestinya bagaimana kt hrs mnyikapi ini? Menganggap ini (anggaran asal2an) hal yg wajar?,0
Tempe setipis atm [CAPS] mana mungkin konsultan asing ngerti,1
<username> memang mantap kamu nak ! pertahankan,0
<username> kader beneran negur min ! [REPPUNC] Mimin gk tegur balik ! [REPPUNC] :see-no-evil_monkey: :see-no-evil_monkey: :see-no-evil_monkey:,0
<hashtag> Tiap ari ganti kebanyakan politik lagi eneg [CAPS] woi [CAPS] politik [CAPS] tukaran [CAPS] tok [CAPS],0
Astaga gua senoob ini kah ngupas salak sampe berdarah-darah? :face_without_mouth: sianying masa gua segolongan ama Nia Ramadhani ! [REPPUNC] <link>,0
Garang saat menyerang Jokowi Cepat saat Menyebarkan Hoax.. Ternyata Ohh Ternyata Andi Arief adalah seorang Pink Lovers Bahkan Kasur penjara aja di request khusus warna pink.. Uluh..uluh imutnya Om Andi dapat salam Dari Sabu dan Durex.. <hashtag>,0
Pemerintah sudah membuat uu [CAPS] tentang bahaya narkoba. Kadernya jadi pengguna/Pengedar narkoba yg di salahkan pemerintah/Jokowi. Agama/Al-Qur'an juga menjelaskan bahaya narkoba dan mengharamkannya. Kadernya jadi pengguna/Pengedar narkoba yg disalahkan agama dan Al-Qur'an. <hashtag>,0
Terbaik dalam bidang penghancuran Jkt <hashtag>,1
Kaum terdidik itu harusnya mendidik bukan malah menghardik.!,1
Cawagub dki [CAPS] Riza [ELONG] Patria dari <username> : susah cari kekurangan bapak 4nies. Betul bapak bgmn tidak susah nyarinya [CAPS] kekurangan bapak [CAPS] 4nies ternyata [ELONG] hanya satu bapak 4nies tidak pny kelebihan. ! [REPPUNC] <hashtag> ! [REPPUNC],1
<username> Pak <username> mohon segera berlakukan hukuman mati bagi pejabat negara yg merangkap jabatan sebagai koruptor juga,0
Kaum terdidik itu [ELONG] harusnya [CAPS] mendidik bukan malah menghardik ! [REPPUNC],1
<username> Tompi [ELONG] itu dokter? Sayang otaknya [ELONG] [CAPS] tidak dipake [CAPS] ! [REPPUNC],1
Ngandani masalah e uwong sok pinter padahal awake dewe goblok ancok [EMOTICON],0
Pak Nadiem seperti musuh bagi para Boomer yg tdk mau beradaptasi dg perubahan yg ada <link>,0
<username> Knapa mentri perikanan bukan ibu susi lagi kecewa akutu padahal jasa dan prestasi nya begitu gemilang trimakasih atas jasa mu bu <hashtag>,0
Kasasi ditolak Bun yani masuk lagi ke sel,0
special thanks to : <username> for bikinin udangan tolol ini,1
"Makasih gabener, kami [ELONG] [CAPS] bahagiaTertawa berguling di lantaiTertawa berguling [ELONG] di lantaiTertawa berguling [CAPS] di lantai <hashtag> ! [REPPUNC]",1
mimpin sholat [ELONG] ngak bisaa. lah [ELONG] [CAPS] mw pimpin negara situ shat bapak ! [REPPUNC] <hashtag>,1
Gak usah sokan bela kalau makan aja susah apalagi gak kuat nonton video ini. [REPPUNC] beli kuota dulu wkwkwk Ini video tips kalau gak punya uang jangan jadi sok pahlawan kalau cuman nyetatus tapi gak kuat nonton <link> <hashtag> <link>,0
Aku [ELONG] kangen manusia yang dulu. Manusia yang kalau ribut itu tinjunya [CAPS] dikepal bukan hanya pakai jempol ! [REPPUNC],1
Kita tunggu permohonan maaf dari FadliZon. Kalau tidak berarti dia [CAPS] sudah [CAPS] tidak punya hati. [REPPUNC],1
<hashtag> tagar terbaik terkeren bulan ini,0
Dia orang memiliki banyak uang. Karna itulah di mudah menjadi orang baik,1
<username> Kl udah natural dan lahir bathin.. goblok itu terlihat jelas walau dr ribuan kilometer jaraknya,0
Bapak presiden aja minta maaf kamu yg PHPin aku gamau minta maaf ni? <hashtag>,0
Bapak <username> mau jadi presiden ! [REPPUNC] <hashtag>,1
Indonesia itu keren. Koruptor dapet uang pensiun. fak [CAPS],1
Belajar hingga k negeri Cina [ELONG]. [REPPUNC] Cina sekali lagi. [REPPUNC] Cina [ELONG]. <hashtag>,0
Selamat datang di Indonesia dimana [ELONG] murid2 mau uas [CAPS] bukannya disuruh belajar malah disuruh melunaskan bayaran,1
Anda kok sibuk membanggakan cina. Karya anak bangsa Indonesia juga banyak. Kenapa tidak anda promosikan? <hashtag>,0
Nia Ramadhani [ELONG] itu artis paling pinter. Pinter nyari suami [ELONG] ! [REPPUNC],1
<username> Repotnya punya pemimpin tdk [CAPS] ngerti apa². Saya khawatir juga k<username> dikasih masukan itu tau next stepnya seperti apa. Atau jadi malah bingung. Karena tipe org model begini seperti seorang raja yg belum baligh. Beruntung kalo org sekelilingnya peduli sama kesejahteraan rakyat.,0
Menggelikan logika pendukung Jokowi baik timses maupun yang mengaku ilmuwan. Jokowi menyerang personal tidak dianggap negatif bahkan keunggulan Jokowi. Jokowi menyerang personal Prabowo dan ini satu kesalahan besar. Kelihatan aslinya ! <hashtag>,0
Sok pinter lu. Kalo elo yg jadi presiden emang bakal lebih bagus. Bacot,0
Bapak anies [CAPS] sudah membuktikan hasilnya [ELONG] terimakasih [ELONG] bapak anies <hashtag> ! [REPPUNC],1
<username> Emang sebagai apa. [REPPUNC] sih. [REPPUNC],0
Jakarta Lumpuh ! Selamat Tahun Baru & Selamat Datang Banjir Apakah ini Doa dari para Wahabi terkabul. ! [REPPUNC] <hashtag>,1
<username> Semoga bisa turun timbangan ku <hashtag>,0
Pidatonya Prabohong boleh ber api-api namun isi tidak karuan [CAPS] dan Hoax belaka. memang mau mimpin negara bermodal suara lantang doang.,1
Anak2 muda lebih bagus good governance-nya. Nadiem dan Angela mundur dari kursi ceo [CAPS] dan direksi. Orang2 tua di mui [CAPS] gimana? Belum mundur nih pak? <hashtag>,0
Sudah diendors baik2 oleh bapak presiden balasanya menyakitkan tidak punya etika <hashtag>,1
<username> Ini bagaikan ngajarin ikan berenang. Benerin dulu hati lu Tom. Gak enak juga masuk neraka cuma gara2 ngebelain orang yg salah.,0
Korban kadrun sontoloyo <link>,0
Semua yang manual dalam jumlah besar itu berpotensi curang <hashtag>,0
Kita sudah berada pada fase kepemimpinan diktator pemimpin yang memaksakan kehendak.. Dimana dia sudah terbukti kalah [CAPS] Tapi masih ngotot ingin memimpin.. <hashtag>,0
Semua orang waras yang mendengarkan [CAPS] pasti geleng2 kepala ia bukan keras tapi ngawur [CAPS] isi pidatonya tidak [ELONG] karuan ! [REPPUNC],1
Pengumuman.. Pengumuman ada berita baru kantor hoax baru di buka dan di resmikan ! [REPPUNC] Hati2 kejebak strategi Hoax kubu 02. ! [REPPUNC],1
Buat para istri sempatkan memandangi wajah suamimu saat ia terlelap tidur. Lihatlah wajah yang mulai muncul garis-garis halus matanya yang sendu. Bayangkan betapa lelahnya ia yang sepanjang hari menekuri timlen tiada henti. Debat [ELONG] copras capres sampai lupa istri [EMOTICON]. [REPPUNC],1
Gaya hidup sosialita. [REPPUNC] giliran sakit ingin dikasihani. [REPPUNC] ckckckkck,0
Ngumpulin koin buat pembangunan gedung kpk? [CAPS] tidak malu apa? Satu lagi [CAPS] yang sudah menjadi budaya Indonesia. mengemis [CAPS] ! [REPPUNC],1
..Untuk revolusi yang semakin baik dan maju..semoga.. <hashtag> <link>,0
Sebelum uninstallbukalapak coba [ELONG] otak nya [ELONG] di [CAPS] install dulu ! [REPPUNC],1
Terimakasih bapak Anies kamu hebat ! Bisa membuatku tertawa seharian [CAPS] dengan semua ucapanmu ! [REPPUNC] semoga [CAPS] panjang umur sehat selalu ya bapak amin,1
Tadinyebong sekarangjadi boikot. [REPPUNC] hahhaha <hashtag> <link>,0
bener kamu andi [CAPS] sukmana putra bener bener [CAPS] bodoh !,1
Cerdas [ELONG]. [REPPUNC] beruntunglah [CAPS] bagi mereka [ELONG] [CAPS] yg mengenal tanda². [REPPUNC] Tanda ketidakbecusan <username> Memimpin [ELONG] jakarta.. <hashtag>,1
<username> Wkkwkwkwkwkwkwkwkw semngat dong qaqa reporter andalanqu [ELONG] ! [REPPUNC] Ya gitulah namanya hidup kita gabisa ngandelin gadun kan. Eh :grinning_face_with_sweat: :rolling_on_the_floor_laughing: Demi nia ramadhani cabang galek katanya wahahah,0
Hasil sangat maksimal bapak <username> saya salut dengan anda karna bisa menenggelamkan Kota dki [CAPS] Jakarta sehingga masyarakat sangat antusias nyari posko² buat ngungsi. <hashtag>,1
<username> Embuh Bos. [REPPUNC] ngrasakne negoroku dewe wae marai mumet• Yang teriak kopar kapir dikit-dikit haram penistaan tetek bengek Yang lagi hits ngelem Aibon mark up anggaran & pejabat korup Apalagi. [REPPUNC] ormas kadrun monaslimin,0
<username> pake jilbab mulut macam lonte udah gak aneh di jaman Now :smiling_face_with_smiling_eyes:,0
Aq ngikut apa kata Bung Karno aja.. :backhand_index_pointing_right: Jgn jd Arab jika engkau Islam :backhand_index_pointing_right: Jgn jd Yahudi jika engkau Nasrani :backhand_index_pointing_right: Jgn jd India jika engkau Hindu Jati diri Bangsa Indonesia hrs dipertahankan selama Merah Putih berkibar di Bumi Indonesia.. <hashtag> <link>,0
Welcome to indonesia dimana semua ditutup dengan uang,1
Ya mereka teropsesi kemenangan sampai lupa kenyataan <hashtag>,0
Biarkan dia bekerja Kita tunggu hasilnya aja. <hashtag>,0
Bapak bingung [CAPS] anak linglung [ELONG] Anak-anak penjilat maksudnya ! [EMOTICON] <hashtag> ! [REPPUNC],1
<username> mantap [CAPS] coi. [REPPUNC] jancuker sejati otak waras. [REPPUNC] koruptor anjing [CAPS] di pelihara ! [REPPUNC],1
<username> halloo bung Teri.. salam dari wong ndeso.. :grinning_face_with_big_eyes: <link>,0
Tak Segera Selesaikan Masalah bpjs [CAPS] Siap-siap Karam <hashtag> <link>,0
Rakyat sudah pintar [CAPS] kok. Koalisi busuk [CAPS] 02 sudah ketahuan hoax [ELONG] [CAPS] nya ! [REPPUNC],1
<username> Hanya Jokowi yang betul2 pro rakyat serta konsisten dgn janji2-nya terhdp rakyat Papua saudara kita :thumbs_up: :clapping_hands: :clapping_hands: :clapping_hands: <hashtag>,0
Harapan baru Pertanian Indonesia. Syahrul Yasin Limpo dipercaya sebagai menteri pertanian Indonesia. Amin [ELONG]. Foto-foton lama beredar luas dan kembali viral. [REPPUNC] <hashtag>€¦ <link>,0
sengkuni berkepanjangan mengatakan atas nama islam apapun itu. islam yang mana [ELONG] hai bapak tua ! [REPPUNC] sudahkah kau menjalankan,1
Dongarians lagi apa nih? Saya suka lupa kalau jumat saya bertugas. [REPPUNC] t_t [CAPS] modem leletnya mintak di bacok.,1
Apa kabar indonesia ku ? Akankah kita masih merasakan betapa hangatnya hembusan nafas. [REPPUNC] ! [REPPUNC],0
2 kali nyalon lawan Pakde joko kalah terus. Periode berikutnya lawan Gibran. Nextnya lawan Kaesang. Next lg lawan Jan ethes. Gitu aje terus sampe anggun jd duta shampo lain <hashtag>,0
<username> Lebih mulia menjual diri. Sangat hina nya <hashtag> yang menyebar kebencian.,1
Tangkap semua aktor dibalik kerusuhan kemarin <hashtag>,0
Bener juga si Wan Aica Aibon <username> cc [CAPS] <username> <link>,0
Kalau bgtu [ELONG] [CAPS] tempe [ELONG] lebih berharga juga dri pda kau. <hashtag> mu itu membuat kami muak ! [REPPUNC],1
Terima kasih <username> sudah membuat orang sakit sekarang semakin sengsara.. Cc <username> <hashtag> ! [REPPUNC],1
Mendung belum tentu hujan lama chat\'an belum tentu jadian <hashtag> <link>,0
selamat datang di kerasnya sepakbola indonesia [CAPS] takut. <hashtag> ! [REPPUNC],1
Istana Presiden Kebanjiran Luar biasa.. [ELONG] Janji kampanye <username> sudah terealisasi. Sediakan kolam [ELONG] untuk warga Jakarta.! <hashtag>,1
8 Bukti Nia Ramadhani Miliki Jiwa Crazy Rich Nyasar di Rumah Sendiri hingga Tak Bisa Kupas Salak – Tribun Timur <link> <link>,0
Besok btp [CAPS] keluar dari tahanan..biar dia kafir aseng tapi dia hadapin semua prosedur hukum baik dari pemeriksaan sampai ke pengadilan..tidak pakai acara minta penangguhan keringanan apalagi ampe kabur ! [REPPUNC] <hashtag>,1
Dan Bapak ini membuat Rocky Gerung tak berkutik. Sumber: <link> <link>,0
Pilihan beda tidak masalah [CAPS] Tapi saat menghina seseorang yang telah mengangkat derajat hidup itu masalah ! [REPPUNC],1
Allahuakbar <username> pasti [ELONG] bangga dan senang lihat Monas banyak airnya. Ini lah kolam [ELONG] terbesar di Jakarta kebanggaan umat monaslimin. ! [REPPUNC] <hashtag>,1
Mari sudahi cerita cebong dan kampret biar mereka usang dimakan zaman. Dan kembali menjadi satu Indonesia ! <hashtag>,0
Idham Aziz periortitaskan 7 program yang haus di laksanakan dan cpat <username> <hashtag> <link>,0
Mereka benci Arab tapi mesra dengan Komunis. <hashtag>,0
Waspada hoax banyak bertebaran di Pilpres 2019. Kampret kampret yang menyebarkan banyak hoax yang bikin gaduh netizen,1
<username> Hush [ELONG].. Serius ini Bro [ELONG]. [REPPUNC] Agar jelas sejarah bangsa ini. [REPPUNC] Dan bisa Rekonsiliasi yg sebenarnja. [REPPUNC] Agar Tahun2 kedepan kita tak bicara lagi ham [CAPS] yang Sangat Melelahkan dan menghabiskan energi. [REPPUNC] <hashtag>,0
Kuat jawaranya Bahagia warga nya Maju kotanya Habis anggarannya <hashtag>,1
Dokter bisa beli mobil tukang parkir hanya bisa jaga mobil,1
Wow.. banyak akun dungu baru terbit hari ini. Ayo ngeroyok gue lagi. Gue aplot dungu lu.,0
